,flights,hotel,grocery,gas,dining,other,flat_cash_back,rotating,name,req_credit,application_link,card_type,annual_fee
349,0.0,0.0,0.0,0.0,0.0,0.0,,False,Hilton Honors American Express Card,"Good, Excellent",https://clicks.surehits.com/ListingDisplay/Click/?I=MDJjMTZhZmMtMmUwNi00ZmQxLTgzODAtYmVkNjM2ZTZhMzY3&U=aHR0cHM6Ly9nb3RvLmFtZXJpY2FuZXhwcmVzcy5jb206NDQzL2MvMTE5NTQxMi80MjA4OTUvNzMyMz9wcm9kc2t1PTExNyZ1PWh0dHBzJTNhJTJmJTJmd3d3LmFtZXJpY2FuZXhwcmVzcy5jb20lMmZ1cyUyZmNyZWRpdC1jYXJkcyUyZmNhcmQlMmZoaWx0b24taG9ub3JzJTJmJTNmZWVwJTNkMjYxMjklMjZleHRsaW5rJTNkYWYtdXMtY2NzZy1ISENMTSZzaGFyZWRpZD0xNDAxMTgyMDAyNCZTdWJJRDE9JGNsaWNra2V5JCZTdWJJRDI9c2l0ZXM%3d&SI=ZWJkZDU0NjctYzI5OC00NTQzLTk0ZWYtMGE4ZTBlYjEwMDNk&SDT=NjM3MzA5NDM0NDQyNTM0NTA2&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346644,American Express,250.0
350,0.0,0.0,0.0,0.0,0.0,0.0,,False,Hilton Honors American Express Surpass® Card,"Good, Excellent",https://clicks.surehits.com/ListingDisplay/Click/?I=MzM4ZDdiNWItNzAzYi00NzgxLWE3NGUtMGU2ZTU3MGIxYzhh&U=aHR0cHM6Ly9nb3RvLmFtZXJpY2FuZXhwcmVzcy5jb206NDQzL2MvMTE5NTQxMi80MjA4OTUvNzMyMz9wcm9kc2t1PTc3NCZ1PWh0dHBzJTNhJTJmJTJmd3d3LmFtZXJpY2FuZXhwcmVzcy5jb20lMmZ1cyUyZmNyZWRpdC1jYXJkcyUyZmNhcmQlMmZoaWx0b24taG9ub3JzLXN1cnBhc3MlMmYlM2ZlZXAlM2QyNjEyOSUyNmV4dGxpbmslM2RhZi11cy1jY3NnLUhIU0xNJnNoYXJlZGlkPTE0MDExODIwMDI0JlN1YklEMT0kY2xpY2trZXkkJlN1YklEMj1zaXRlcw%3d%3d&SI=MDY3NDFhODQtMzI4YS00MzNiLTlkY2YtOWI5NjcxYjIxZDky&SDT=NjM3MzA5NDM0NDUzNTM4ODQy&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346645,American Express,0.0
351,1.0,1.0,1.0,1.0,1.0,1.0,False,False,HSBC Advance MasterCard® Credit Card,,,MasterCard,0.0
352,1.5,1.5,1.5,1.5,1.5,1.5,True,False,HSBC Cash Rewards Mastercard® Credit Card Student Account,,,MasterCard,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,False,False,HSBC Premier World Elite Mastercard® Credit Card,,,MasterCard,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,False,False,HSBC Premier World MasterCard®,,,MasterCard,0.0
355,0.0,0.0,0.0,0.0,0.0,0.0,,False,,,,Unknown,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,Unknown,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,Unknown,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Harris Teeter REWARDS World Mastercard®,,,MasterCard,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Hawaiian Airlines® Business MasterCard®,,,MasterCard,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Holland America Line Rewards Visa® Card,,,Visa,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,False,False,HomeGoods® TJX Rewards® Credit Card,,,Unknown,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,,False,Houston Astros® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
364,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Houston Texans NFL Extra Points Visa Signature Card,,,Visa,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,,False,IHG® Rewards Club Premier Credit Card,"Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=MWFjMjVmODgtNDRhYy00YWFlLTljNWQtMDhmYjU0MDhiOWI3&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc5MjkyMi4zMTUwMCZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZmloZyUyZjEyNWtwcmVtaWVybmFlcCUzZkNFTEwlM2Q2SDhYJnUxPSRjbGlja2tleSQ%3d&SI=NWIxOWU3YmEtOTUwYS00NzYxLThhMzgtNzVmN2IxMjZmYzZj&SDT=NjM3MzA5NDM0NTM3NjY2OTkx&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346654,Unknown,95.0
366,0.0,0.0,0.0,0.0,0.0,0.0,,False,IHG® Rewards Club Traveler Credit Card,Good/Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=N2EwZDVlN2UtZTAwZS00OGMyLThmMzgtNjYwZjQ5NjNjODMw&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc5MjkyMi4zMTQ5NyZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZmloZyUyZjc1a3RyYXZlbGVybmFlcHEzJTNmQ0VMTCUzZDZIOFgmdTE9JGNsaWNra2V5JA%3d%3d&SI=NWJiNjBlYWUtN2E4Mi00MjBiLWE2YTAtYmE3OGM1YmJhNmY5&SDT=NjM3MzA5NDM0NTM4NzY1NDM5&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346654,Unknown,95.0
367,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
368,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Indianapolis Colts NFL Extra Points Visa Signature Card,,,Visa,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,,False,Jasper Mastercard®,"None/Limited History, Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=NGJhMWNmYzUtMmIzNy00MzUxLTg2MzgtOWE0NDBhNzUzMmFl&U=aHR0cHM6Ly93d3cuamFzcGVyY2FyZC5jb20vdXNlci9zaWdudXAvP3BhPVF1aW5zdHJlZXQmdD0kY2xpY2trZXkk&SI=ODMzZGQ3NDQtMGQyMS00MDQ2LWI0ZGUtMjBkZGY4MTFkYTkz&SDT=NjM3MzA5NDM0NTU5MDQyOTA5&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346656,MasterCard,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,,False,J. Crew Credit Card,,,Unknown,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,,False,J. Jill Credit Card,,,Unknown,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,False,False,JC Penney Credit Card,,,Unknown,0.0
373,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Jacksonville Jaguars NFL Extra Points Visa Signature Card,,,Visa,0.0
374,1.0,1.0,2.0,1.0,1.0,1.0,False,False,Jeff Bank Cash Rewards American Express® Card,,,American Express,0.0
375,0.0,0.0,0.0,0.0,0.0,0.0,,False,Jeff Bank College Real Rewards Visa® Card,,,Visa,0.0
376,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Jeff Bank Premier Rewards American Express® Card,,,American Express,0.0
377,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Jeff Bank Secured Visa® Card,,,Visa,0.0
378,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Jeff Bank Visa Signature® Real Rewards Card,,,Visa,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Jeff Bank Visa® Business Card,,,Visa,0.0
380,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Jeff Bank Visa® Business Cash Card,,,Visa,0.0
381,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Jeff Bank Visa® Business Real Rewards Card,,,Visa,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0,,False,Jeff Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Jeff Bank Visa® Platinum Card,,,Visa,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,,False,Jessica London Credit Card,,,Unknown,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU ACA Visa Rewards Card,,,Visa,0.0
387,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU AFNA Visa Rewards Credit Card,,,Visa,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU Blue Knights® International VISA® Rewards Card,,,Visa,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU,,,Unknown,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU FBINAA Visa Rewards Credit Card,,,Visa,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU NEIA Visa Rewards Credit Card,,,Visa,0.0
392,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU NNALEA Affinity Visa Credit Card,,,Visa,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU NSA Visa Rewards Credit Card,,,Visa,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU SFSAFBI Visa Rewards Credit Card,,,Visa,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU Secured Visa® Classic Card,,,Visa,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU Student Rewards Visa® Card,,,Visa,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU Visa® Classic Card,,,Visa,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU Visa® Gold Card,,,Visa,0.0
399,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Justice FCU Visa® Platinum Rewards Card,,,Visa,0.0
400,1.0,1.0,1.0,2.0,1.0,3.0,False,False,KBA Kansas Bar Association Visa® Rewards Card,,,Visa,0.0
401,1.0,1.0,1.0,2.0,1.0,3.0,False,False,KCMBA Visa Signature® Credit Card,,,Visa,0.0
402,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Kansas City Chiefs NFL Extra Points Visa Signature Card,,,Visa,0.0
403,0.0,0.0,0.0,0.0,0.0,0.0,,False,Kansas City Royals® BankAmericard Cash Rewards™ MasterCard®,,,MasterCard,0.0
404,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Key Cashback Credit Card,,,Unknown,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Key Secured Credit Card®,,,Unknown,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,False,False,KeyBank Business MasterCard® Credit Card,,,MasterCard,0.0
407,1.0,1.0,1.0,1.0,1.0,2.0,False,False,KeyBank Business Rewards MasterCard® Credit Card,,,MasterCard,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0,,False,KeyBank Key2More Rewards MasterCard® Credit Card,,,MasterCard,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,False,False,King Soopers REWARDS World Mastercard®,,,MasterCard,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,,False,KingSize Credit Card,,,Unknown,0.0
412,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Kiwanis Visa® Rewards Card,,,Visa,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,,False,Kohl's Charge Card,Average,https://www.cardratings.com/details/credit-card/kohls-charge-card,Unknown,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Korean Air SKYPASS Select Visa Signature® Card,,,Visa,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,,False,Korean Air SKYPASS Visa® Business Card,,,Visa,95.0
416,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Korean Air SKYPASS Visa® Secured Card,,,Visa,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0,,False,Korean Air SKYPASS Visa® Signature Card,,,Visa,95.0
418,0.0,0.0,0.0,0.0,0.0,0.0,,False,Korean Air SkyBlue SKYPASS Visa® Credit Card,,,Visa,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,,False,Kroger REWARDS World Mastercard®,,,MasterCard,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LATAM Visa Signature® Card,,,Visa,0.0
421,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LATAM Visa® Card,,,Visa,0.0
422,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LATAM Visa® Secured Card,,,Visa,0.0
423,0.0,0.0,0.0,0.0,0.0,0.0,,False,Lane Bryant Credit Card,,,Unknown,0.0
424,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Las Vegas Raiders NFL Extra Points Visa Signature Card,,,Visa,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Levin Furniture Credit Card,,,Unknown,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,,False,Lexus Pursuits Credit Card,,,Unknown,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,,False,Lexus Pursuits Visa® Card,,,Visa,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,,False,Los Angeles Angels® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
429,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Los Angeles Chargers NFL Extra Points Visa Signature Card,,,Visa,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,,False,Los Angeles Dodgers® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
431,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Los Angeles Rams NFL Extra Points Visa Signature Card,,,Visa,0.0
432,0.0,0.0,0.0,0.0,0.0,0.0,,False,LoveLOFT Credit Card,,,Unknown,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0,,False,LoveLOFT Mastercard®,,,MasterCard,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Lufthansa Miles & More® World Elite Mastercard®,,,MasterCard,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Lumber Liquidators Credit Card,,,Unknown,0.0
436,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Marriott Bonvoy Bold™ Credit Card,"Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=OTZhNjU0NmQtZjM0Zi00NmU0LThjMzEtYTcyNjUwMmRmNWI0&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc1NzgxOC4zMTQ5MyZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZm1hcnJpb3R0Ym9sZCUyZm5vbmFlcCUzZkNFTEwlM2Q2SDhYJnUxPSRjbGlja2tleSQ%3d&SI=M2Y1M2MxYmQtY2RlMC00ZjYyLWIzZjktZWVmM2ZhNzg0NTIy&SDT=NjM3MzA5NDM0OTE1MjM0MzIw&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346692,Unknown,95.0
437,0.0,0.0,0.0,0.0,0.0,0.0,,False,Marriott Bonvoy Boundless™ Credit Card,"Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=ZjdjMDU1NTEtZWE0Yi00MDI2LThjMmQtN2QwZGU3YjVlOTA3&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc1NzgxOC4zMTQ5NCZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZm1hcnJpb3R0Ym91bmRsZXNzJTJmbm9uYWVwJTNmQ0VMTCUzZDZIOFgmdTE9JGNsaWNra2V5JA%3d%3d&SI=MDMwZjUzNTItMzQzNC00YzFkLWJjMzgtNWZmYWZjNDE4ODY5&SDT=NjM3MzA5NDM0OTIwNzg5NDIy&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346692,Unknown,95.0
438,0.0,0.0,0.0,0.0,0.0,0.0,,False,Mastercard® Black Card™,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=NGVhMzcyOTQtZDcwMS00NzYzLWJjN2MtNWFhNzQ2OTgxZjhj&U=aHR0cDovL2NsaWNrLmxpbmtzeW5lcmd5LmNvbS9mcy1iaW4vY2xpY2s%2faWQ9ZWxDeWFEWUtvencmb2ZmZXJpZD00MzExOTUuMTAwMDAxMzcmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=ODg3NDBlMGMtMTliZS00NzY5LTg3ZWQtOGMwNWVjNDM4ZjE2&SDT=NjM3MzA5NDM0OTI3MzQ3NDYw&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346693,MasterCard,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,,False,Mastercard® Gold Card™,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZDNlNjJlNTctMmU5Ny00YmMxLWJiNWMtYjM0MDUzZDA5N2Uz&U=aHR0cDovL2NsaWNrLmxpbmtzeW5lcmd5LmNvbS9mcy1iaW4vY2xpY2s%2faWQ9ZWxDeWFEWUtvencmb2ZmZXJpZD00MzExOTUuMTAwMDAxMzgmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=ZmM2ZGE5OTMtMjE1OS00ODQ5LWFmYjgtZmJiMDAwMGFiYjhi&SDT=NjM3MzA5NDM0OTQwNDQ5Mzg4&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346694,MasterCard,995.0
440,0.0,0.0,0.0,0.0,0.0,0.0,,False,Mastercard® Titanium Card™,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZGRlZTQzYzktMjNiYi00MGYxLWIxZGEtZjAzZGU2OTVmNWU5&U=aHR0cDovL2NsaWNrLmxpbmtzeW5lcmd5LmNvbS9mcy1iaW4vY2xpY2s%2faWQ9ZWxDeWFEWUtvencmb2ZmZXJpZD00MzExOTUuMTAwMDAxMzkmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=NGFkM2MwMWMtYWI2Yy00MWNmLTkwYTctOGZlNTg3NDg4N2Zm&SDT=NjM3MzA5NDM0OTQ3OTU3NTQz&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346695,MasterCard,195.0
441,0.0,0.0,0.0,0.0,0.0,0.0,False,False,M&T Visa® Credit Card,,,Visa,0.0
442,1.0,1.0,1.0,1.0,1.0,1.0,False,False,M&T Visa® Credit Card with Rewards,,,Visa,0.0
443,1.5,1.5,1.5,1.5,1.5,1.5,True,False,M&T Visa® Signature Credit Card,,,Visa,0.0
444,0.0,0.0,0.0,0.0,0.0,0.0,False,False,MCU Secured Visa®,,,Visa,0.0
445,1.5,1.5,1.5,1.5,1.5,1.5,True,False,MCU TRUE Rewards Cash Back VISA®,,,Visa,0.0
446,0.0,0.0,0.0,0.0,0.0,0.0,False,False,MCU Visa® Platinum,,,Visa,0.0
447,0.0,0.0,0.0,0.0,0.0,0.0,,False,MLB® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
448,1.0,1.0,1.0,2.0,1.0,3.0,False,False,MSTA Visa® Rewards Credit Card,,,Visa,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Macy's American Express® Card,,,American Express,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,,False,Macy's Credit Card,,,Unknown,0.0
451,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Malvern Bank Cash Rewards American Express® Card,,,American Express,0.0
452,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Malvern Bank Premier Rewards American Express® Card,,,American Express,0.0
453,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Malvern Bank Secured Visa® Card,,,Visa,0.0
454,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Malvern Bank Visa Signature® Real Rewards Card,,,Visa,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Malvern Bank Visa® Business Card,,,Visa,0.0
456,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Malvern Bank Visa® Business Cash Card,,,Visa,0.0
457,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Malvern Bank Visa® Business Real Rewards Card,,,Visa,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,,False,Malvern Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Marshalls® TJX Rewards® Credit Card,,,Unknown,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,,False,Mathis Brothers Furniture Credit Card,,,Unknown,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Mattress Firm Credit Card,,,Unknown,0.0
462,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Members 1st FCU Visa Platinum Secured Card,,,Visa,0.0
463,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Members 1st FCU Visa Signature® Rewards Credit Card,,,Visa,0.0
464,0.0,0.0,0.0,0.0,0.0,0.0,,False,Members 1st FCU Visa® Platinum Low Rate Credit Card,,,Visa,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,,False,Members 1st FCU Visa® Platinum Rewards Credit Card,,,Visa,0.0
466,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Miami Dolphins NFL Extra Points Visa Signature Card,,,Visa,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,,False,Miami Marlins® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
468,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Michigan Tech Visa® Rewards Card,,,Visa,0.0
469,1.0,1.0,1.0,1.0,1.0,1.0,False,False,MidFirst Bank Business Rewards Visa® Credit Card,,,Visa,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,False,False,MidFirst Bank Business Secured Visa® Card,,,Visa,0.0
471,0.0,0.0,0.0,0.0,0.0,0.0,False,False,MidFirst Bank Business Visa® Credit Card,,,Visa,0.0
472,1.0,1.0,1.0,1.0,1.0,1.0,False,False,MidFirst Bank Rewards Credit Card,,,Unknown,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,False,False,MidFirst Bank Secured Visa® Credit Card,,,Visa,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,False,False,MidFirst Bank Visa® Platinum Credit Card,,,Visa,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,,False,Milwaukee Brewers® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,,False,Minnesota Twins® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
477,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Minnesota Vikings NFL Extra Points Visa Signature Card,,,Visa,0.0
478,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Murray State Visa® Rewards Card,,,Visa,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NASA Federal VISA Classic,,,Visa,0.0
480,1.0,1.0,1.0,1.0,1.0,1.0,False,False,NASA Federal VISA Platinum Advantage Rewards,,,Visa,0.0
481,1.5,1.5,1.5,1.5,1.5,1.5,True,False,NASA Federal VISA Platinum Cash Rewards,,,Visa,1.0
482,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NASA Federal VISA Star Trek™ Credit Cards,,,Visa,0.0
483,1.0,1.0,1.0,2.0,1.0,3.0,False,False,NASW Visa® Rewards Credit Card,,,Visa,0.0
484,1.0,1.0,2.0,1.0,1.0,1.0,False,False,NBT Bank Cash Rewards American Express® Card,,,American Express,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,,False,NBT Bank College Real Rewards Visa® Card,,,Visa,0.0
486,1.0,1.0,1.0,2.0,1.0,1.0,False,False,NBT Bank Premier Rewards American Express® Card,,,American Express,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,,False,NBT Bank Visa Signature® Real Rewards Card,,,Visa,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NBT Bank Visa® Business Card,,,Visa,0.0
489,1.0,1.0,1.0,2.0,1.0,1.0,False,False,NBT Bank Visa® Business Cash Card,,,Visa,0.0
490,1.5,1.5,1.5,1.5,1.5,1.5,True,False,NBT Bank Visa® Business Real Rewards Card,,,Visa,0.0
491,1.5,1.5,1.5,1.5,1.5,1.5,True,False,NBT Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
492,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NBT Bank Visa® Platinum Card,,,Visa,0.0
493,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NBT Bank Visa® Secured Card,,,Visa,0.0
494,1.0,1.0,1.0,2.0,1.0,3.0,False,False,NDSU Visa® Rewards Credit Card,,,Visa,0.0
495,1.0,1.0,1.0,2.0,1.0,3.0,False,False,NWTF Rewards Visa® Credit Card,,,Visa,0.0
496,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
497,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NYCB Platinum Edition® Visa® Card,,,Visa,0.0
498,0.0,0.0,0.0,0.0,0.0,0.0,False,False,NYCB Secured Visa® Card,,,Visa,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,National Hot Rod Association Visa® Card,,,Visa,0.0
500,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Navy FCU GO REWARDS® Credit Card,,,Unknown,0.0
501,1.0,1.0,3.0,3.0,1.0,1.0,False,False,Navy Federal More Rewards American Express Card,,,American Express,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Navy Federal Platinum Credit Card,,,Unknown,0.0
503,1.0,1.0,2.0,2.0,1.0,2.0,False,False,Navy Federal Visa Signature® Flagship Rewards Credit Card,,,Visa,0.0
504,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Navy Federal cashRewards® Credit Card,,,Unknown,0.0
505,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Navy Federal nRewards® Secured Credit Card,,,Unknown,0.0
506,1.0,1.0,1.0,1.0,1.0,1.0,False,False,New England Patriots NFL Extra Points Visa Signature Card,,,Visa,0.0
507,1.0,1.0,1.0,1.0,1.0,1.0,False,False,New Orleans Saints NFL Extra Points Visa Signature Card,,,Visa,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,,False,New York & Company Credit Card,,,Unknown,0.0
509,1.0,1.0,1.0,1.0,1.0,1.0,False,False,New York Giants NFL Extra Points Visa Signature Card,,,Visa,0.0
510,1.0,1.0,1.0,1.0,1.0,1.0,False,False,New York Jets NFL Extra Points Visa Signature Card,,,Visa,0.0
511,0.0,0.0,0.0,0.0,0.0,0.0,,False,New York Mets® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
512,0.0,0.0,0.0,0.0,0.0,0.0,,False,New York Yankees® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
513,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Norwegian Cruise Line® World MasterCard® Credit Card,,,MasterCard,0.0
